note_idx,title,content,image_path,content_length,label
1954638,仙女们认为迪奥999哑光🆚丝绒试色谁封神,"肤色：黄皮
唇色：暗紫色
测评：迪奥
色号：999哑光版🆚丝绒版
	
👇🏻👇🏻👇🏻👇🏻👇🏻
丝绒版👉🏻
质地略干，颗粒感重；
颜色和哑光版有色差，偏黄，像红旗的红；
但，
膏体纹路就像咱们买的丝绒裙子的料子，超级漂亮
	
总体：非常合适热爱口红者收藏观赏。
[萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R][萌萌哒R]
哑光版：
质地适中，不干不润；
膏体丝滑哑光，颜色蓝黄调适中；
正红口红中的yyds。
总结：适合所有肤色使用，薄涂厚涂都好看。热爱口红刘亦菲多备点，很容易用秃噜皮[害羞R]
@DIOR迪奥  #迪奥 烈艳蓝金唇膏 999 Matte（哑光版）  #迪奥 烈艳蓝金唇膏 999 
#我的口红日记[话题]# #求小红书爸爸给我流量[话题]# #无滤镜口红试色[话题]# #苹果原相机[话题]# @美妆薯 ",image/part_113/1132305/5067009.jpg,378,fashion_beauty
15115,我与资助的故事,"“滴水之恩当涌泉相报”，人的本色应该如此，崇尚见义勇为，助人为乐之义举鄙薄见利忘义，忘恩负义之恶行。随着国家的经济实力不断的雄厚，我们得到的是国家给予我们资助。拿到祖国母亲给予我们的关怀，我感到又高兴又兴奋，在高兴兴奋的同时我又有了更大的压力，我深知国家为什么会给我们资助，他是想让我们这些年轻的一代能去飞的更远、更高。有了祖炒亲的关爱，我更应该怀有感思之心，用最好的成绩去回报我的祖国年轻是搏击风浪的船，昂扬、潇洒，学习则是船的动力。作为年青一代的我们，应抓紧时间，持之以恒，努力学习，扬帆起航孔于说：博学而笃志，切问而近思，仁在其中矣。今天的我们，应谨记他的话，放飞自己的青春，用勤劳的汗水铺就未来的成功之路。也许我们已经输在起跑线上，但是决不能再让自己输在终点。后天的勤奋可以弥补先天的不足，珍惜现在的每一刻，努力获取知识，使自己拥有亮丽的人生。每个人都有自己鲜活的梦想，相信，梦有多远，我们就能走多远。
在国家的资助下，伴我前行的道路会更加宽阔，然而我的心灵上又多了一份感思。我相信，我会用自己的努力、用自己的实际行动去感恩祖国。这是我的承诺；我一定会在落叶的长空中，谱写着一曲感思的乐幸。白云对哺青它的蓝天的感恩。才会有这云在蔚蓝的天空中飘荡，绘画着那一幅幅感人的画面，这是个多彩的社会，因为感恩才会有真挚的友情，因为感恩才会让我懂得生命的真谛。#有想法轻松发[话题]# ##我与资助的故事[话题]#",image/part_114/1141705/5106128.jpg,603,knowledge_tutorial
31611,"第十一集 生育津贴怎么领？
","第十一集 生育津贴怎么领？
生孩子还有这笔钱可以领，很多人都不知道怎么领，算算你能领多少？错过就亏大了？
如果你准备怀孕或者已经怀孕了，千万不要辞职，我同事刚刚生育津贴领了42000，原来社保里的生育险，不仅可以报销生育期间的所有费用，还可以领到一份生育津贴，但是必须在你生育时你的单位已经为你办理了社保，并且连续交满了额2个月的生育险才可以领，生育津贴如何计算，按照上年度你所在单位的平均工资除以30再乘以产假天数，比如我们之前公司的平均工资是1w，10000÷30再乘以产假128天=42666，需要的资料有这些，线上就可以办理，注意生育津贴的报销时限是从宝宝出生起的90天内，赶紧收藏千万不要错过哦~#生育[话题]# #生孩子[话题]# #休产假[话题]# #孕期[话题]# #孕期日常[话题]# #生育津贴[话题]# #生育险[话题]# ",image/part_115/1154723/5165638.jpg,363,knowledge_tutorial
167,居家水汪汪打卡第六天,"💧蔚蓝家族#v小蓝[话题]# ，开启肌肤焕新之旅。
 
✨修复屏障，退红效果超棒，还能强力补水保湿。
 
🌸让你的肌肤重归健康状态，在家就能享受专业级护理。
 
💕美丽无需远行，蔚蓝家医美居家💧光，给你半永久的💧光肌。💦",image/part_116/1164292/5210589.jpg,100,food_travel
1838,哈哈哈～粉色蝴蝶🎀带来了一天的快乐😘,"在悠闲地时光里
做自己喜欢的
无比幸福
无关年龄😄
#家居软装[话题]# #家居版一张封神[话题]# #客厅电视柜[话题]# #软装搭配[话题]#",image/part_114/1145714/5124187.jpg,66,fashion_beauty
1959771,清冷早秋的家🍂,"选了一年  买到了梦中情几
有点中古风的小茶几
尺寸800×450mm（我家客厅开间3.6  沙发长2.7）
高度合适  可以坐在沙发边吃饭边看电视
岩板台面搭配实木底座  小巧方便移动
#普通却干净的家[话题]# #小茶几[话题]# #家居美学[话题]# #沙发[话题]# #单人沙发[话题]# ",image/part_113/1130542/5059602.jpg,131,food_travel
49099,iPad水彩｜红烧狮子头,"这个狮子头一看就是手抖酱油放多了[捂脸R][捂脸R][捂脸R]
临摹素材@杨桃桃🍑 
工具@Procreate 
@画画薯 @薯队长 @艺术薯 @手工薯 
#画画的日常[话题]# #ipad水彩[话题]# #美食插画[话题]# #水彩美食[话题]# #水彩团练[话题]# #水彩插画[话题]# #小红书生活画家[话题]# #procreate[话题]# #画画的日常[话题]# #给你看看我的速写本[话题]# #画画打卡[话题]# #插画[话题]# #美食手帐[话题]# #我的美食手帐本[话题]# #日常涂鸦[话题]# #涂鸦日记[话题]# #兴趣能量站[话题]# #涂鸦日记[话题]# #能量加一计划[话题]# #iPad水彩[话题]# #水彩速写[话题]# #生活所见皆可画[话题]# #绘画日常[话题]# #美食菜单插画[话题]#  ",image/part_115/1157526/5179063.jpg,336,food_travel
25652,农综三每日一题之食品安全,"预防食品腐败变质的措施
(1)防止食品的细菌污染(与预防食品污染的措施一样)
①注意企业卫生环境;②减少生产过程的污染;③注意食品储藏的卫生;④防止销售过程的污染;⑤注意从业人员的个人卫生。(2)控制微生物的繁殖
①降低食品的水分含量;②提高渗透压;③降低食品的储藏温度;④使用抑制微生物的化学物质;⑤生物防腐。
(3)去除与杀灭微生物
加热杀菌法(在于杀灭微生物，破坏食品中的酶类)、低温保藏法(抑制微生物的生长繁殖和作用，降低酶的活性和食品内化学反应的速度，是最常用的食品保藏方法)、脱水干澡法(降低水分活度，抑制微生物生长)、增加渗透压保藏法(抑制微生物生长)、化学添加剂保藏法(添加苯甲酸、山梨酸、乳酸等抑制微生物生长繁殖)。#考研打卡[话题]# #食品考研[话题]# #我的考研[话题]# #食品考研[话题]# ",image/part_114/1140338/5099787.jpg,352,knowledge_tutorial
27175,猫瘟到底有没有潜伏期？,"小猫咪三个月，接回家第一天去医院查猫瘟核酸阳性，但是血常规正常，一家宠物医院建议直接按猫瘟治，一家建议观察。
	
小猫到家第一天吃了半个罐头，四分之一鸡胸肉，拉了一次粑粑正常，精神尚可（下午睡了一下午），总感觉它特别能睡，不过晚上也玩了一会玩具
	
想问一下小猫到底是不是猫瘟[哭惹R][哭惹R]要不要给它治疗什么的[哭惹R][哭惹R]#我的猫[话题]# #宠物领养[话题]# #猫瘟治疗[话题]# ",image/part_116/1161360/5196855.jpg,191,knowledge_tutorial
32096,测评拔草斐乐猫爪3猫爪4猫爪5,"实话讲，小红书的风是真大！各种美图角度氛围感[扶墙R]
纯路人，第一次购买这个品牌，主打一个实话实说[萌萌哒R]
塑料感满满，不值400多，双十一蹲直播间加凑了消费券，辛辛苦苦的[抓狂R]猫3大概446，猫4一样，猫5贵15左右，吐槽一下它家首页的券是真的难抢，基本上抢不到的，就当花钱省时间了吧[得意R][得意R][得意R]
[抓狂R]第二天白天才发现全是溢胶，一圈都是，脚后有个孔看图二，胶水不够，不该多的多，该用胶水的地方不用多，品控真的差劲，200都嫌贵了！看小红书有些怀疑是不是自己用了券200多的原因才导致商家故意发差的，400多的也这样差的，拔草吧，看图二气发财了[石化R]
以下是区别
[放大镜R]猫爪3刺绣三角线最亮，依次猫爪4暗淡了一些，猫爪5最暗，像是脏脏的灰线，质感最不好
[放大镜R]猫爪3最亮眼的是脚前的反光片，有光就亮闪闪的
猫爪4没有片，用的皮革弧度，猫爪5用其他的材质，
用料成本越来越低。。。这几年钱钱都拿去做广告了吗[石化R]都舍不得投入到新品了吗
[放大镜R]前掌网面的区别，猫3猫4猫4看图3区别，猫4的网面本素人来看，和普通百元网鞋的差别不大，网布质感最好的是猫5，其次猫3，最差猫4
[放大镜R]鞋带区别，猫3猫5用的一样材质，反光条编织进去的加粗鞋带，猫4这鞋带？普普通通就是一根鞋带，好吧
[放大镜R]侧面区别，猫三侧面不好看，猫5侧面好看，logo突出，流线型看着鞋子很帅气，猫三很笨重，猫4无力吐槽，黑logo藏在黑色网面上。。。算中间颜值吧
[放大镜R]脚感，猫3弹力很足，猫4硬，猫5没感觉适中吧，不弹不醒，有些不习惯弹力的，应该喜欢猫5的脚感，猫3弹的有点飘[吃瓜R]
[放大镜R]上脚对比图看最后两张，猫3和猫4差不多的，猫5显大
[放大镜R]鞋底差别不大，就不细说了
综上，本人觉得猫3综合好一些，其次猫5，猫4不行，非要留下一个，猫爪3吧。猫爪系列的用料和用心程度是逐代下滑的，价格和品质不对等，券后400多元塑料感满满，下次不会回购了，确实值小红书说的200多，用了首页券后价可入，四五百的正价算了吧，其他品牌更香更好
#斐乐[话题]# #菲乐猫爪鞋[话题]# #斐乐测评[话题]#",image/part_115/1152220/5154185.jpg,907,food_travel
24104,自用适合送礼的🎁9️⃣款大牌美妆护肤品套盒,"1️⃣兰蔻菁纯三件套
蔻尊抗老紧致系列，套装无敌划算！玫瑰活性因子与玻色因最强联手，史上最强补水抗皱套装！
2️⃣海蓝之谜四件套
小王炸套盒，超实用 忠实粉必买的一套，大力金刚四件套，都是独立正装！
3️⃣雅诗兰黛六件套
抗老修复，舒缓抚纹，一套配齐！原生液和智妍面霜都是新版哦❗
新增了32肽成本，抗衰老效果更明显啦～
4️⃣SKII韩流美肌套盒
补水保湿、抚平细纹、改善肌肤弹性、提亮肤色、改善暗沉
5️⃣赫莲娜绿宝瓶三件套
修复＋抗老化王牌绿宝瓶系列！效果没话说，修复也是超厉害的~三重肌肤抗老机制，细胞新生组织修复。
6️⃣娇兰七件套
可有效作用于皮肤年龄老化，皮肤弹性和紧致度，活跃度，抚平和细纹、美容暗沉，有效抚平细纹和皱纹，淡退黑眼圈和眼部浮肿眼部肌肤更紧致
7️⃣Cpb新款三件套
乳液容量加多 成分更新，贵妇级别，绝对是越用越爱，润物细无声的护肤品！️
8️⃣娇韵诗弹簧双萃三件套
紧致抗老，肤感轻盈无负担，拯救垮脸下垂，可搭配双萃精华，让皮肤紧致饱满，从内而外散发着透亮光泽
9️⃣雅诗兰黛智妍抗衰老三件套
主打：抗老，修复，抗氧化，抗皱型 净化肌肤 深层修护 抚平细纹 平滑肌肤 弹力紧实V让肌肤恢复年轻状态，保持青春。",image/part_116/1167832/5227235.jpg,496,fashion_beauty
35165,拍下即发！25考研政治刷题小程序肖4八押题,"肖八已更！25考研政治刷题小程序【含押题】赠送答疑服务，优于苍盾，不用拼团，直接拍下
第二天白天一定会发！可以加入👗一起交流真题系列：
肖秀荣讲真题、徐涛优题库真题版、腿姐真题真讲习题系列：
肖1000题、腿姐30天70分、徐涛优题库习题版、余峰500题、米鹏1000题、杨娅娟1000题等题库，以上是基本包含的，但不是最终，会根据考研变化再加更。肖1000题解析会同原书一样标绿，并且添加自制笔记，独家制作。
押题系列：
肖8、肖4、徐6、腿4、米6、米3、余6、余4、石5、石3、杨4、王4、曲3、蒋5、任4等题库，以上是基本包含的，但不是最终，会根据考研变化再加更。肖8和肖4的解析会同原书一样标绿，并且添加自制笔记，独家制作。功能包含◇
章节刷题、模拟考试、随机练习、重复刷题、全题型、自动错题、收藏题目、可添加笔记、研友讨论、刷题排行、护眼模式、支持做题页手写手画、错题导出、长按排除等众多实用功能。
赠品说明：
1．一次解锁，可刷往年和今年所有强化题库。2．激活有效期为365天，25考研题库持续更新，无需二次激活。
3．免费赠配套考25考研电子版资料，激活后去对应的资料库获取。
高分搭配推荐PS：一等文一对一定制高分作文模板、政治高分答题模板、数学高分答题模板班（可选购）、保过线协议班＃考研政治考研＃考研保过线＃考研英语作文模板 ＃考研数学二过线 ＃考研模板
	
1．可刷24年和今年所有强化题库。
2．有效期一年，25考研题库持续更新，无需二次激活。#政治刷题小程序[话题]#
	
高分搭配推荐PS:一等文一对一定制高分作文模板、政治高分答题模板、数学高分答题模板班（可选购）、保过线协议班
#考研政治考研[话题]##考研保过线[话题]##考研英语作文模板[话题]# #考研数学二过线[话题]# #考研模板[话题]##肖四肖八1000题[话题]#
来源于小程序:#考研政治刷题小程序[话题]# 刷题纸条屋pro",image/part_115/1154264/5163513.jpg,791,knowledge_tutorial
1970446,剧本｜寒门·贰选角推荐及部分测评,"我们这一车是测车，由于测车时还没上展所以会有部分改动。具体以实际发行后的为准。仅做参考！
	
角色介绍：
【观雪尘❤️NPC】
👨🏻‍🦰观雪尘：
爱情＞师父＝家国＞类亲情＝兄弟＞群像
爱情里虽然有甜妹NPC陪伴，但属于尬住啥都不能说的痛苦局面！师父线很重会时刻关注到你（主D是师父），家国线也很重，需要有一定抗压能力的人玩。
	
【棠溪月❤️NPC】
👩🏻‍🦰棠溪月：
爱情＞哥哥（纸片人)＞群像（向下）＝家族＝师父＝类亲情
一直猛猛谈甜甜的恋爱，CP是一个小奶狗时刻粘着你的那种。到了B本会有两个疼爱你的哥哥，还是孩子王。
	
【折朝❤️姜南】
👨🏻‍🦰折朝：
爱情＞母亲＝祖辈＝家族＞兄弟＝师父＝类亲情
爱情是美强惨，母亲线和家族线很不错，有很多在战场上的群像线有点好哭。
	
👩🏻‍🦰姜南：
爱情＝宠物＞弟弟＝类亲情＞复仇＋委屈＝师父
是在场的小团宠一枚，有一个超可爱宠物陪伴，后期有点大女主线，挺爽的。
	
【无漾❤️之】
👨🏻‍🦰无漾：
妹妹＞家国＝爱情＞兄弟＝师父＝类亲情＞群像
是一族族长之子，所有人的大哥大，爱情甜里藏刀，妹妹线写的挺感人。
	
👩🏻‍🦰之：
爱情＞家族＞父亲＝师父＝类亲情＞群像＝愧疚
需要有一定抗压能力，吃愧疚的人。跟cp的爱情线会有一些些害羞拉丝～但整体不重！默默守护的NPC的线挺不错。父亲线也很淡。有大量的群像描写。
	
优点：
1、整体玩家感受是比寒门1好的，故事内容新颖了一些，边C没有那么明显。
2、玩家之间的互动很多，与NPC的交互也不少。（有点费演员，对店家的实力是个考验！）
3、A本的互动环节很好玩热闹，和B本的过度衔接很自然，甚至我一度有点想哭！
	
🥺委屈屈的观雪尘，不知道🤷🏻‍♂️这个角色之后有没有调整，他的爱情线真的让人很头疼！！！
	
(っ´;ω;`с )
小苦瓜【之】，莫辞联动位！父亲线写的淡淡的，爱情线写的淡淡的！但好在有个默默付出的NPC，但考验店家演绎能力，看是否能够提升点好感度。
	
总体来说，如果定价合理的话，一是可以冲联动，会哭唧唧！二是可以冲一些新颖的内容去打。
	
但打之前，认真看下测评，是否真的合适你。剧本人的自觉！降低期待才会有惊喜！
	
在我看来，寒门·贰是会给惊喜嘟～
#寒门贰[话题]# #寒门贰剧本杀[话题]# #剧本杀推荐[话题]# #剧本杀测评[话题]# #剧本杀[话题]# #情感本推荐[话题]# #情感本[话题]# ",image/part_113/1132614/5068301.jpg,948,food_travel
23041,澳尔滨黄金油,"澳尔滨黄金油40ml  💰2XX
一句老话10滴精华 不如3滴油
嫩肤➕淡化细纹➕抗衰老➕修护
干皮/油皮都适合 这就是奥尔滨黄金油的厉害之处",image/part_114/1145826/5124677.jpg,64,fashion_beauty
28198,🇹🇭第一次来曼谷，建议直接复制这条路线！,"泰兰德的夏天永不停歇
已经不知道是第几次去曼谷了，每一次都仿佛被这座城市的魔力深深吸引。这次，我整理了一份两日游路线请收好！
	
🚶行程安排
✅Day1️⃣：大皇宫-卧佛寺-郑王庙-水门寺-唐人街
✅Day2️⃣：美功铁路市场-丹嫩沙多水上市场-暹罗广场-四面佛-天空酒吧
	
🌄景点介绍
📍大皇宫
大皇宫是泰国诸多皇宫之一，也是历代皇宫中保存最完美、规模最大的皇宫
📍卧佛寺
卧佛寺是曼谷最古老且规模最大的寺庙之一，寺内最著名的是一尊巨大的卧佛
📍郑王庙
又称为黎明寺，是泰国曼谷的一座著名寺庙，也是泰国王家寺庙之一
📍水门寺
水门寺内最为引人注目的是一座高达69米的释迦牟尼金身佛像
📍唐人街
唐人街是曼谷市西部的一个繁华商业区，其规模及繁华程度在东南亚各地的唐人街中堪称魁首
📍美功铁路市场
美功铁路市场的最大特色在于铁路贯穿市场中央，形成了一道独特的风景线
📍丹嫩沙多水上市场
小船摇曳在临水房屋间，卖家用木船来运输各种商品。在这里可以感受到原汁原味的泰国风情
📍暹罗广场
暹罗广场是曼谷著名的购物娱乐商场，网红“Bangkok天桥”便位于此，具体Siam Discovery 商场M层 Gate3口
📍四面佛
四面佛也被称为“有求必应”佛，是泰国及东南亚地区备受尊崇的神祗
📍天空酒吧
位于曼谷悦榕庄酒店59楼的moon bar ，可以俯瞰整个曼谷的城景以及日落，简直不要太美
	
🥣美食介绍
Cha Tra Mue 泰奶
Azabu Sabo 冰淇淋
Phed Mark 打抛猪肉饭
Mae Varee 芒果糯米饭
Factory Coffee 冠军咖啡
Chula 50 Kitchen 蟹肉盖饭
Som Som Seafood 海鲜餐厅
	
‼️Tips
1️⃣建议国内提前备好一点泰铢，泰国很多地方可用支付宝、微信，但仍有店铺只能现金
2️⃣泰国天气非常热，带好防晒装备如高SPF防晒霜、太阳帽、墨镜等做好物理防晒
	
#泰国[话题]##泰国旅行[话题]##泰国旅游[话题]##曼谷[话题]##曼谷旅行[话题]##曼谷旅游[话题]##泰国攻略[话题]##泰国旅游攻略[话题]##泰国曼谷[话题]# #曼谷自由行攻略[话题]##十一旅行日记[话题]# #十一去哪玩[话题]##国庆去哪儿玩[话题]# #国庆节旅游[话题]#",image/part_116/1165278/5215298.jpg,897,food_travel
6786,突然之间喉咙痛到连咽口水都痛,"#咽喉肿痛[话题]# 吃了1天喉咙就不痛了（建议连吃三天巩固）
突然间一觉醒来喉咙痛得连话都说不出来，连咽口水都痛。
问了开诊所的朋友，开了这两个药。
1.阿莫西林或者头孢克肟（1天2次，1次2粒）两次之间间隔6-8小时
2.蒲地蓝消炎片（1天3次，1次8粒）随餐吃

",image/part_116/1163048/5204727.jpg,128,knowledge_tutorial
33461,N刷重庆！本人的攻略已经next level了！！,"#国庆逛吃日记[话题]# 
明天就是10.4国庆第四天了！！给大家整理了一份重庆热门景点清单，还没做好攻略的姐妹赶紧抄作业！重庆已经降温了，多带点外套（气温15-20度！很冷！！
#重庆[话题]# #重庆旅游[话题]# #重庆打卡[话题]# #重庆美食[话题]# #重庆小众旅游攻略[话题]# #重庆拍照[话题]# #重庆景点[话题]# ",image/part_115/1157095/5177146.jpg,159,food_travel
8209,🎄圣诞北欧游｜芬兰+挪威，人均1940💶,"🎄圣诞节去哪里过？
我的建议是芬兰🇫🇮+挪威🇳🇴，开启一场充满魔幻与惊喜的梦幻之旅🧚🏻‍♀️
这将是一次难忘的旅行，让你在童话般的冰雪世界中度过一个美好的圣诞假期。
·
·
🇫🇮芬兰：
1️⃣探访圣诞老人村
罗瓦涅米是官方公认的“圣诞老人故乡”。在这里，你可以拜访圣诞老人🎅🏻，与他合影留念。
这里还有圣诞老人邮局，你可以给家人或朋友寄上一张盖有特别邮戳的明信片和信件。
	
2️⃣北极圈分界线
跨越北极圈分界线，意味着你将正式进入北极圈，还有机会获得一张跨越北极圈的证书或在护照上盖一枚北极圈邮戳。
	
3️⃣参观驯鹿庄园
体验圣诞老人的坐骑——驯鹿🦌拉雪橇，一起深入森林腹地，感受大自然的魅力。
	
4️⃣玻璃屋极光
芬兰是观赏极光🌌的热门地点之一，我们将入住穹顶玻璃屋，在享用完拉普兰特色晚餐后，回到房间里边欣赏美丽的星空，边等待欧若拉女神的降临。
	
5️⃣雪地摩托
全程领队陪伴，轻松上手，骑着雪地摩托🏍️在冰面上、雪地上飞驰，感受速度与激情。
·
·
🇳🇴挪威：
[一R]帝王蟹捕捞
希尔克内斯，这座美丽的海边小镇以其鲜甜的帝王蟹而闻名，我们将跟随当地渔民一起捕捞帝王蟹🦀，并享受海鲜盛宴
	
[二R]冰雪城堡酒店
每年都会根据不同的主题风格雕刻出栩栩如生的造型，梦回《冰雪奇缘》☃️
	
[三R]萨米哈士奇营地
每条狗狗都很乖🐶，我们可以近距离地和它们接触、拍照
·
·
🔖7天6晚游玩路线：
Day 1：赫尔辛基--VR极光列车--夜宿火车
	
Day 2：罗瓦涅米--圣诞老人村故乡--北极邮局--驯鹿庄园--凯米/托尔尼奥
	
Day 3：凯米--极地破冰船--极地服漂浮--萨利瑟尔卡--住玻璃屋
	
Day 4：萨利瑟尔卡--希尔克内斯--捕捞帝王蟹活动--挪威人冰雪城堡--萨米哈士奇营地
	
Day 5：希尔克内斯--雪地摩托--萨利瑟尔卡
	
Day 6：萨利瑟尔卡--哈士奇拉雪橇--罗瓦涅米--夜乘坐VR极光列车
	
Day 7：早上抵达赫尔辛基结束愉快行程
·
·
🔔总之，圣诞节去一趟芬兰与挪威吧，去体验到浓厚的节日氛围、独特的文化风情、壮丽的自然风光以及丰富的冰雪运动[派对R]
留下【日期➕人数】get具体行程和价格～
#芬兰[话题]#  #芬兰旅行[话题]# #挪威[话题]# #挪威旅行[话题]# #北欧旅行[话题]# #圣诞[话题]# #圣诞假期[话题]# #圣诞老人村[话题]# #狗拉雪橇[话题]# #玻璃屋[话题]# ",image/part_114/1140205/5099210.jpg,954,food_travel
9374,李佳琦直播间澳尔滨黄金油,"李佳琦直播间365两瓶，有没有姐妹pd
#以油养肤[话题]# #李佳琦[话题]# #李佳琦直播间[话题]# #护肤推荐[话题]#",image/part_116/1160540/5192876.jpg,60,fashion_beauty
1959798,兴隆真是个宝藏地方,"海鲜焖面好好吃，一定要吃糟粕醋海鲜焖面
农贸市场里的糯唧唧胜过许多甜品
海岛的话梅性价比非常高吊打某品铺子[doge]#人间菜场烟火气[话题]# #城市中的烟火气[话题]# #旅居生活[话题]# #又淘到好吃的[话题]# ",image/part_113/1133513/5071776.jpg,105,food_travel
40018,挑选五花肉,"你知道五花肉有上五花和下五花之分吗？上五花是从排骨上剔下来的肉，肥多瘦少层次比较少。而下五花是从猪的肚肚上剔下来的肉，肥少瘦多层次多，一般是5~7层。
拌馅你就选上五花，一口咬下去满口爆汁，那叫一个香，烤着吃也是不错的选择。如果是做红烧肉、梅菜扣肉、把子肉，咱就选香而不腻的下五花。#笔记灵感[话题]# #美食[话题]# #我的美食日记[话题]# @小红书创作学院 #五花肉都是五层吗？ [PK]#",image/part_116/1160720/5193819.jpg,193,food_travel
34532,🇫🇮用了卡尼尔的维C精华，变白了,"前不久朋友说我变白了，我也没在意。
我估计应该是这个精华的作用。这大半年一直用这个vc精华，白天用日用的，晚上夜用的。我之前夜用的买过vc含量更好的，都感觉挺好用的。据说vc还能增加胶原蛋白，又好用，准备长期用下去。
	
这两个vc都是10欧左右，搞活动时候更便宜。
	
我在k city, normal，和市中心日化商场买，哪里搞活动就多入手两瓶屯着。
	
本来挺担心来了北欧没啥适合我皮肤的护肤品，毕竟之前用法国的都不咋适合。没想到还有这么平价又好用的护肤品。
	
#芬兰[话题]# #精华[话题]# #护肤品[话题]# #平价美白方法[话题]# #好物推荐[话题]# ",image/part_114/1144719/5119734.jpg,267,fashion_beauty
1967574,来泰国真的可能会被遣返，不要存在侥幸心理,"有没有被拒绝入境泰国🇹🇭的宝子？😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲
	
泰国移民局要求所有外国游客在入境泰国旅游时，必须携带20000泰铢的现金（相当于约4000人民币），入境时会进行抽查。
	
所以有些国内航空公司会在登机前就要求乘客携带。
	
泰国机场海关会以随机方式抽查，有的说是100个抽查2~3个这样子。如果游客在入境时被查出未带有足够的现金，可能将被限制入境甚至被遣返的风险。
	
有中国游客被拒绝入境，并投诉到中国驻泰国大使馆。大使馆网站也会发布携带现金的提醒。
	
 #泰国[话题]#  #泰国旅游[话题]#  #泰国旅行[话题]#  #泰国入境[话题]# #泰兰德的夏天永不停歇[话题]# ",image/part_113/1136821/5085406.jpg,283,food_travel
10938,优衣库偷偷摸摸搞这些！,"简直好笑！
昨天499，拼各种88Vip消费券，88Vip服装券，凑店铺500-50，最后价格325！
今天无意刷一下发货没，结果一个75折！！！
把我当傻子呢！现在随便买买280！！！#优衣库[话题]# #双十一套路[话题]# #双十一[话题]#",image/part_114/1143388/5113691.jpg,119,food_travel
1958158,Hr绿宝瓶日＋夜精华,"赫莲娜HR绿宝瓶日间精华＋夜间精华
HR的绿宝瓶系列是主打抗氧化  修护  保湿补水滋润的  属于初期抗老的首选  日间精华和夜间精华搭配使用  质地是非常滋润的 但是润而不油  吸收很快 油皮干皮都可以  敏感肌肤不用担心  因为它有修护的作用  可以舒缓敏感  对于角质层非常非常薄的人就不行了 因为它的成分里面有变性酒精  变性酒精是提高精华渗透力的  但是皮肤角质层特别薄的人遇到变性酒精就会刺痛发红  一般这种过度受损肌肤也是非常少的  所以选择绿宝瓶没什么问题的  并不是特别健康肌肤才能用 而是它有修护的作用  所以对敏感肌也是友好的  味道还是绿宝瓶的香味  夜间精华修护的效果会更好些  同时有细化毛孔的作用  抗氧化精华里面还是非常不错的",image/part_113/1134153/5074419.jpg,284,fashion_beauty
21758,erp系统大盘点！可别再选错软件了❌,"[拔草R]市面上的erp系统鱼龙混杂，想选到一款适合自己还好用的软件，还真不容易！
[哇R]简单做了个盘点，可以参考一下
1️⃣用友
2️⃣金蝶
3️⃣浪潮
4️⃣鼎捷
5️⃣管家婆
6️⃣速达
7️⃣智邦
8️⃣聚水潭
9️⃣简道云
🔟吉客云
[微笑R]当然，里面还细分了很多版本，根据自己的情况选择即可#进销存软件[话题]# #ERP系统[话题]# #财务软件[话题]# #办公软件[话题]# #管理系统[话题]# #干货[话题]# #不懂就问有问必答[话题]# #erp管理软件[话题]# ",image/part_116/1162245/5201007.jpg,228,knowledge_tutorial
2490,日本药妆店是五彩缤纷的！,#药妆店什么值得买[话题]# #日本药妆[话题]# #小粉丸[话题]# #太田胃散[话题]# #日本眼药水[话题]# #日本面膜[话题]# ,image/part_115/1156795/5175734.jpg,64,food_travel
40764,独立律师有必要读非全法硕吗,"[黄金薯R]今天律所开放日，接待大三学妹学妹，提问环节学弟问到：当律师究竟是实务经验更重要（直接进律所）还是理论学习（先考研）更重要，我当时给的答案是如果坚定走律途就建议先进律所学习实务。

但其实，这因人而异，没有一个固定的答案，我也由此再次陷入了是否考非全的纠结[失望R]。想考非全，无非考虑到资源、人脉、眼界、墨水、学历等方面或许能有帮助。问了一个读了非全的同事，她说除非有钱有闲，不然没啥必要。
	
作为独立律师，感觉其实省去摸鱼睡懒觉的时间，空闲时间还是比较多，担心遇到瓶颈，就想提升提升自己升个学历。另一方面，又觉得这个时间精力成本，拿来用心学习诉讼知识开拓案源成效会更大。
	
大家觉得呢？
#法硕[话题]##非全日制研究生[话题]# #律师[话题]#
#独立律师要不要去考个非全 [PK]# ",image/part_116/1167536/5225795.jpg,341,knowledge_tutorial
